regulation of response to stress,regulation of response to wounding,positive regulation of signal transduction by p53 class mediator,muscle contraction,detoxification of copper ion,immune response,hallmark inflammatory response,epithelium development,tissue development,cell adhesion,cell migration,response to stimulus,cellular response to stress,regulation of growth,regulation of cell population proliferation,intermediate filament cytoskeleton organization,S,G2/M ,G2/M transition of mitotic cell cycle,cell cycle G1/S phase transition,detection of mechanical stimulus,ATP-dependent chromatin remodeler activity,Cytoskeleton,P53 Pathway,Apoptosis,Inflamation
SMARCD2,,,,,CAMP,,,,,,RPS16,FAM111A,,NDRG4,,,,,,,,RGS14,,,
FEM1A,,,,,USP27X,,,,,,SAMHD1,IL6,,ARNT,,,,,,,,SAXO4,,,
TICAM1,,,,,RNF19B,,,,,,DHFR,MMP3,,TBC1D8,,,,,,,,KIF25,,,
WRAP53,,,,,DDX3X,,,,,,SEL1L2,DCUN1D5,,GLCE,,,,,,,,GAPDH,,,
CEBPG,,,,,C17orf99,,,,,,EFNB2,UPP1,,SQLE,,,,,,,,DMD,,,
VDAC1,,,,,ASGR2,,,,,,NR1H4,PPP4R3C,,PAX2,,,,,,,,CFAP57,,,
TRIM3,,,,,TRIM73,,,,,,CLDN5,POLG,,PIK3CA,,,,,,,,KIF7,,,
BRAF,,,,,PSMB10,,,,,,HMGB1,NABP2,,DUSP22,,,,,,,,EML3,,,
MDK,,,,,DUS2,,,,,,UBXN2A,DAXX,,TAF6,,,,,,,,TXNDC9,,,
STAT5B,,,,,CLEC4G,,,,,,TUBB4B,SLC39A5,,FN1,,,,,,,,CCDC124,,,
CEP63,,,,,IL6,,,,,,SFRP1,CDK3,,AGGF1,,,,,,,,TEKTIP1,,,
DNAJA1,,,,,MMP3,,,,,,TGFB3,PIDD1,,ATF5,,,,,,,,RIPK2,,,
EYA4,,,,,CD164,,,,,,PPM1F,MYC,,DHPS,,,,,,,,AKNA,,,
ANXA1,,,,,CYBA,,,,,,OR4K2,SLC1A1,,TLR9,,,,,,,,CIAO2B,,,
FCGR1A,,,,,CCR1,,,,,,OR4K5,RNF167,,AR,,,,,,,,TOR1A,,,
UBQLN1,,,,,CCR2,,,,,,OR4K1,XRCC2,,ABI1,,,,,,,,CFAP210,,,
FOXP1,,,,,CCRL2,,,,,,ALK,POLE2,,CDH13,,,,,,,,GABARAP,,,
RPS19,,,,,CCR3,,,,,,OR4K15,TRIM28,,TBX20,,,,,,,,USP20,,,
CD44,,,,,IL16,,,,,,OR4K14,PYROXD1,,WNT2,,,,,,,,NME3,,,
HBEGF,,,,,LTF,,,,,,OR4K13,RECQL,,PPP1CC,,,,,,,,HSPA1B,,,
NLRP1,,,,,RNF166,,,,,,TRIM55,PSEN1,,OTP,,,,,,,,FER,,,
LRCH4,,,,,CXCL14,,,,,,OR4K17,PPARG,,CGRRF1,,,,,,,,PIN4,,,
SMAD3,,,,,TRAF3,,,,,,OR4N5,FANCA,,ZNF777,,,,,,,,MYO6,,,
RBM47,,,,,DEFA3,,,,,,OR11G2,TP53BP1,,NACC2,,,,,,,,KLC3,,,
FYN,,,,,HLA-DRB4,,,,,,OR11H4,BCL2L2-PABPN1,,TMEM250,,,,,,,,SPMIP8,,,
NBR1,,,,,OPRK1,,,,,,PARP2,POLD2,,TENM1,,,,,,,,GAS2L2,,,
ITGB1,,,,,EBI3,,,,,,TEK,MAP3K5,,SIX5,,,,,,,,DIAPH1,,,
TMEM33,,,,,CORO1A,,,,,,TOP3B,PTGS2,,CTCF,,,,,,,,GSN,,,
HPX,,,,,TRGC2,,,,,,ALOX5AP,ENDOV,,RAPGEF1,,,,,,,,INO80,,,
F11,,,,,TRGJ1,,,,,,SERPINH1,ERLIN1,,MEIS2,,,,,,,,GFAP,,,
PTPN11,,,,,TRGV9,,,,,,PIP4P1,FANCE,,MECP2,,,,,,,,EVC,,,
MEF2C,,,,,TRGV8,,,,,,PNP,TNF,,CAMP,,,,,,,,ERCC2,,,
MORF4L1,,,,,TRGV5,,,,,,RNASE10,GPX5,,FBXW7,,,,,,,,KRIT1,,,
PLG,,,,,TRGV4,,,,,,OR4Q2,ACTR8,,CLEC11A,,,,,,,,PSTPIP1,,,
MGLL,,,,,TRGV3,,,,,,OR11H7,FANCD2,,SSTR2,,,,,,,,MAP6,,,
FMN2,,,,,TRGV2,,,,,,PTTG1,PDIA4,,DICER1,,,,,,,,GIT1,,,
SLC15A2,,,,,TRGV1,,,,,,ATP2A1,PTN,,LHX5,,,,,,,,GOLGA2,,,
CARD8,,,,,TRGC1,,,,,,CRH,EIF2AK2,,TSG101,,,,,,,,DBN1,,,
MYLK,,,,,PLPP6,,,,,,FAAP100,HELB,,ASPH,,,,,,,,HAUS8,,,
H2AX,,,,,C5,,,,,,HAS2,SLC11A2,,CDKN1C,,,,,,,,SEPTIN4,,,
APLNR,,,,,IL23A,,,,,,PTGFR,ADO,,IL6ST,,,,,,,,HIP1,,,
MAP3K7,,,,,TRIM62,,,,,,MASTL,NFRKB,,BAX,,,,,,,,USP9X,,,
NOL3,,,,,TRIM28,,,,,,PARP14,CFTR,,EPHB2,,,,,,,,BICD2,,,
IL20,,,,,CTSS,,,,,,IL15,NSMCE1,,NFKBIA,,,,,,,,HSPA1A,,,
SPSB3,,,,,IL7,,,,,,TNFRSF13B,DNAJC10,,CLEC4G,,,,,,,,MYOT,,,
SELENOK,,,,,PPARG,,,,,,IL3,FGFR2,,IL6,,,,,,,,DCTN2,,,
NLRP11,,,,,GBP1,,,,,,CHCHD6,SCAMP5,,MMP12,,,,,,,,SNCA,,,
IL22RA2,,,,,POU2F2,,,,,,TCF12,AMBRA1,,RNF41,,,,,,,,KNCN,,,
BBC3,,,,,GBP2,,,,,,FLCN,GDF15,,CCR2,,,,,,,,CLU,,,
ARG1,,,,,TRBV18,,,,,,RAB23,YY1,,CCR3,,,,,,,,ZNF415,,,
MDM2,,,,,GBP7,,,,,,SRSF7,RIF1,,BCL11B,,,,,,,,FNBP1,,,
ENPP3,,,,,TRBV19,,,,,,IGLV4-69,SLC8A3,,LTF,,,,,,,,SSH3,,,
VPS35,,,,,TRBV20-1,,,,,,IGLV10-54,ATF6,,MVD,,,,,,,,BAIAP2,,,
PDGFRA,,,,,TRBV24-1,,,,,,IGLV8-61,MCM3,,ANGPT1,,,,,,,,IK,,,
ACACB,,,,,TRBV25-1,,,,,,IGLV4-60,THBS1,,FGF22,,,,,,,,ALPK1,,,
BRD7,,,,,GBP4,,,,,,IGLV6-57,MICA,,RNF126,,,,,,,,EZR,,,
AKT2,,,,,FGR,,,,,,COPS3,EIF2AK4,,EBI3,,,,,,,,SLC1A6,,,
DNAJB6,,,,,IFI6,,,,,,IGLV11-55,GGN,,MYC,,,,,,,,CALM1,,,
TXK,,,,,IFI44L,,,,,,OR8U1,STUB1,,CORO1A,,,,,,,,MYO9B,,,
TAF10,,,,,REG3A,,,,,,OR8U3,MSH4,,SOX17,,,,,,,,PJVK,,,
PRKN,,,,,MAP3K5,,,,,,OR5M9,NUAK1,,IL23A,,,,,,,,CUL7,,,
SETD2,,,,,CHUK,,,,,,OR5M3,WDR24,,IL7,,,,,,,,HNRNPC,,,
SUPT3H,,,,,ECSIT,,,,,,IGLV5-52,MPL,,NRG1,,,,,,,,CIMAP1C,,,
CDH5,,,,,GPR65,,,,,,IGLV1-51,CAPN3,,NFIB,,,,,,,,NME5,,,
MNDA,,,,,EIF2AK2,,,,,,OR5AL1,WNK1,,NTRK3,,,,,,,,TBCCD1,,,
OSMR,,,,,IRF8,,,,,,OR5M8,FOXO4,,CBFA2T3,,,,,,,,SLC30A9,,,
RICTOR,,,,,PIK3CG,,,,,,IGLV1-50,TTC23L,,BICRA,,,,,,,,CFAP206,,,
BAK1,,,,,ISG15,,,,,,IGLV9-49,POLQ,,PPARG,,,,,,,,RHOA,,,
RNF26,,,,,CCL7,,,,,,IGLV5-48,PAK4,,FANCA,,,,,,,,TRIM75,,,
FIGNL1,,,,,LAT,,,,,,IGLV1-47,RASSF1,,BMP10,,,,,,,,BBS5,,,
THY1,,,,,CCL11,,,,,,IGLV7-46,TRPV1,,GKN2,,,,,,,,KLHL41,,,
CERS2,,,,,CCL8,,,,,,IGLV5-45,SUMO4,,SFRP5,,,,,,,,MVP,,,
CLEC12A,,,,,CCL13,,,,,,IGLV1-44,VRK1,,GKN1,,,,,,,,EML5,,,
SYK,,,,,CCL1,,,,,,IGLV7-43,NME8,,CARD11,,,,,,,,FAM161B,,,
IER5,,,,,CCL2,,,,,,IGLV1-40,ATP2A2,,HPSE2,,,,,,,,HMMR,,,
BDKRB2,,,,,PHB1,,,,,,IGLV5-37,TERT,,SBNO1,,,,,,,,KIF22,,,
ATAD3A,,,,,IFI44,,,,,,IGLV1-36,HMGA1,,INCA1,,,,,,,,USH1C,,,
EIF2AK3,,,,,SAMD9,,,,,,MT1H,RPA4,,REG3A,,,,,,,,DGKQ,,,
MLIP,,,,,IL4R,,,,,,MT3,ITPR1,,MAP3K5,,,,,,,,BBOF1,,,
CELF1,,,,,RSAD2,,,,,,PDIA2,ACD,,PTGS2,,,,,,,,KRT38,,,
ARID1B,,,,,NMI,,,,,,UBQLN2,DNA2,,DDAH1,,,,,,,,KRT32,,,
PPP1R15A,,,,,FCRLA,,,,,,POU2F3,TET1,,NGF,,,,,,,,ARL13B,,,
TNFAIP3,,,,,TRAF3IP2,,,,,,IFNL3,CDK2,,NR2E1,,,,,,,,KRT36,,,
LEP,,,,,IL17A,,,,,,IFNL2,SAR1A,,BLOC1S2,,,,,,,,KRT13,,,
SESN1,,,,,THBS1,,,,,,IFNL4,WNT9B,,PTN,,,,,,,,KRT15,,,
AGR2,,,,,IL17F,,,,,,ATRX,ASCC1,,EIF2AK2,,,,,,,,KRT19,,,
IL37,,,,,MICA,,,,,,CALM3,SOD2,,ZNF503,,,,,,,,KRT9,,,
ATG12,,,,,EIF2AK4,,,,,,PPP1R14B,TSC1,,CCL11,,,,,,,,KRT14,,,
DYRK3,,,,,IL25,,,,,,VN1R5,BRF2,,AIMP2,,,,,,,,KRT16,,,
TNFSF18,,,,,IRAK1BP1,,,,,,NET1,ANO1,,CCL8,,,,,,,,KRT35,,,
PROC,,,,,NOS2,,,,,,GJA10,PRDX3,,CCL2,,,,,,,,OBSL1,,,
RAD51AP1,,,,,IRF5,,,,,,COL4A1,PDS5A,,WARS1,,,,,,,,CFL2,,,
GPR17,,,,,IGHV2OR16-5,,,,,,PRDX5,RAD51C,,PHB1,,,,,,,,SPDL1,,,
WNT4,,,,,IGHV3OR16-10,,,,,,CCDC88B,PRKAG1,,RAPGEF2,,,,,,,,MTSS2,,,
IKBKE,,,,,IGHV3OR16-8,,,,,,MIR320E,TCIM,,FGFR2,,,,,,,,ATAT1,,,
C1QBP,,,,,TNFRSF17,,,,,,FCER1A,RAD51B,,AMBRA1,,,,,,,,SYBU,,,
CEBPA,,,,,NLRP2B,,,,,,OR10J1,HIKESHI,,NMI,,,,,,,,DNAI2,,,
PARP9,,,,,C3,,,,,,FFAR4,NQO1,,PTCH1,,,,,,,,PRC1,,,
SHLD3,,,,,CD3E,,,,,,OR10J3,NFAT5,,PDGFA,,,,,,,,KIF19,,,
DTX3L,,,,,MFHAS1,,,,,,OR10J4,DDIT3,,TRAF5,,,,,,,,ADD1,,,
NDFIP1,,,,,CXCL12,,,,,,PDE6C,AKT1,,CGA,,,,,,,,DOCK2,,,
KLHDC10,,,,,NOD2,,,,,,OR52J3,ARPP21,,ITGB3,,,,,,,,CFAP263,,,
IRAK4,,,,,ILRUN,,,,,,OR52E2,SLF1,,THBS1,,,,,,,,PPP2R3C,,,
SETMAR,,,,,CCL21,,,,,,OR52E1,MACROH2A1,,HLA-DRB1,,,,,,,,CCDC13,,,
CNOT7,,,,,FGB,,,,,,IFI35,CCDC47,,EGFR,,,,,,,,CIR1,,,
PVR,,,,,FGA,,,,,,OR2B6,USP7,,NUAK1,,,,,,,,PARP3,,,
SELENOS,,,,,TSC1,,,,,,MB,ERCC6L2,,NANOGP8,,,,,,,,KCNC3,,,
S100A14,,,,,FADD,,,,,,RPS6KA4,ZBTB38,,LGALS9,,,,,,,,SPTAN1,,,
FUS,,,,,RIGI,,,,,,UBE2N,PPP5C,,MPL,,,,,,,,CFAP96,,,
FBXO4,,,,,IL33,,,,,,CD300C,RET,,NOS2,,,,,,,,CCNB1,,,
INS,,,,,DMBT1,,,,,,RIPOR2,CLEC16A,,PHIP,,,,,,,,CCDC110,,,
KDM1A,,,,,ADGRB1,,,,,,CHRNA7,TPM1,,FOXO4,,,,,,,,DCX,,,
TSPAN32,,,,,TIFA,,,,,,APOL2,PLIN3,,MAGED1,,,,,,,,ZNF185,,,
MVK,,,,,NQO1,,,,,,TNFSF9,CINP,,POU1F1,,,,,,,,SEPTIN1,,,
IL22RA1,,,,,JAK3,,,,,,CYP11B1,UHRF1,,CDON,,,,,,,,TEC,,,
SUPT7L,,,,,ZDHHC11B,,,,,,CD70,FBXO31,,ASPM,,,,,,,,FLOT1,,,
IFNLR1,,,,,BMPR1A,,,,,,RRAGB,MAP1LC3B,,DLC1,,,,,,,,ARHGAP32,,,
TIMELESS,,,,,PCBP2,,,,,,SLITRK5,SLX1B,,RNF10,,,,,,,,ANK3,,,
STAT2,,,,,SUSD4,,,,,,CFP,HMCES,,TAX1BP3,,,,,,,,SPESP1,,,
N4BP1,,,,,TICAM1,,,,,,SLC22A12,WRAP53,,IQGAP3,,,,,,,,DNAH11,,,
CHCHD2,,,,,CD79B,,,,,,GFPT2,CEBPG,,CD3E,,,,,,,,CGNL1,,,
CASP1,,,,,CEBPG,,,,,,SAG,MBD4,,ENG,,,,,,,,MYH10,,,
TNFRSF1A,,,,,TCF7,,,,,,CSF2RB,CEP63,,TERT,,,,,,,,EXD2,,,
CLPB,,,,,STAT5B,,,,,,IL1B,RPTOR,,HMGA1,,,,,,,,PDLIM2,,,
AP3B1,,,,,IGKV1OR2-108,,,,,,PYDC1,NSMCE2,,NES,,,,,,,,SNTB2,,,
MCRS1,,,,,HAMP,,,,,,ZNF277,MLST8,,CXCL12,,,,,,,,CCDC120,,,
HNRNPK,,,,,NFIL3,,,,,,SULT1A3,FOS,,NOD2,,,,,,,,DNAL1,,,
DUOXA2,,,,,IFNA6,,,,,,INA,BCCIP,,CDK2,,,,,,,,APPBP2,,,
ZBTB7B,,,,,IFNA4,,,,,,BCHE,REV1,,LTBP3,,,,,,,,MARCKSL1,,,
AOAH,,,,,IFNA7,,,,,,RASGRP2,MAG,,SOD2,,,,,,,,CENPV,,,
DCST1,,,,,IFNA10,,,,,,SLU7,EYA4,,TGFBR1,,,,,,,,HAUS2,,,
TBC1D24,,,,,IFNA16,,,,,,PRDM12,NABP1,,FERMT2,,,,,,,,RAB11FIP3,,,
SYVN1,,,,,ANXA1,,,,,,KCND2,XPA,,ERBB3,,,,,,,,SGCB,,,
ADTRP,,,,,FCGR1A,,,,,,BMX,UBQLN1,,TSC1,,,,,,,,STARD9,,,
IRGM,,,,,UNC13D,,,,,,IMMP2L,FOXP1,,PITX3,,,,,,,,TTBK2,,,
EDN1,,,,,RPS19,,,,,,DMC1,ABCC9,,FGF2,,,,,,,,DAPK3,,,
PDPK1,,,,,C6,,,,,,RMI2,CTC1,,FGFR3,,,,,,,,FRMD1,,,
HLA-A,,,,,NLRP1,,,,,,TRIML1,MTR,,FADD,,,,,,,,ODAD4,,,
FGF10,,,,,C7,,,,,,SLC46A2,EXOSC10,,TMIGD2,,,,,,,,MARK1,,,
ADORA2B,,,,,SMAD3,,,,,,EDNRA,TMEM129,,PRDX3,,,,,,,,SMARCA2,,,
INSIG2,,,,,CD79A,,,,,,SNN,SYF2,,GRK5,,,,,,,,WDR1,,,
FOXM1,,,,,SRPK2,,,,,,ATMIN,FYN,,IL33,,,,,,,,NEIL1,,,
EFHD1,,,,,TRIM8,,,,,,OR1K1,ERP27,,ADGRB1,,,,,,,,FLII,,,
KLF4,,,,,FYN,,,,,,STMN2,TMEM238L,,MLXIPL,,,,,,,,ABL1,,,
IL10RA,,,,,TNFSF12,,,,,,SLC9A9,YME1L1,,CDKN1B,,,,,,,,DNAJC7,,,
MAPKBP1,,,,,FBXO38,,,,,,FOXA3,EIF2A,,RAD51B,,,,,,,,LRRK2,,,
TAOK1,,,,,TNFSF12-TNFSF13,,,,,,NEIL2,TMEM33,,KDM4C,,,,,,,,MID1,,,
PRKCD,,,,,TMEM106A,,,,,,NEK11,POLK,,CEP43,,,,,,,,CCDC69,,,
RUVBL2,,,,,TMEM33,,,,,,SCUBE1,PPEF2,,FOXG1,,,,,,,,KAT2A,,,
CD300LF,,,,,IL18R1,,,,,,APEX2,PTPN11,,FGF6,,,,,,,,STK36,,,
TLR1,,,,,AFP,,,,,,PGLYRP1,WNT1,,DDX20,,,,,,,,KLC1,,,
USP38,,,,,MEF2C,,,,,,ALAS2,MEF2C,,SCGB3A1,,,,,,,,PDLIM7,,,
KDM4D,,,,,TRIM61,,,,,,MBL2,MORF4L1,,FLT4,,,,,,,,TTLL4,,,
SESN3,,,,,SLC15A2,,,,,,SMIM30,CREB3L2,,ATG101,,,,,,,,NLRC5,,,
TRAF6,,,,,CARD8,,,,,,PLSCR3,FMN2,,EPHB1,,,,,,,,KRT17,,,
RAG1,,,,,C4B_2,,,,,,FGL1,VEGFA,,AKT1,,,,,,,,TRAF4,,,
ZDHHC18,,,,,IGHV3OR16-12,,,,,,GPR31,NPC1L1,,PGR,,,,,,,,POTEJ,,,
SFN,,,,,IGHV3OR16-13,,,,,,OR11H1,MYLK,,BMPR1A,,,,,,,,POC5,,,
GPATCH3,,,,,IFITM2,,,,,,DTNBP1,H2AX,,FGF5,,,,,,,,IFIT5,,,
FAP,,,,,MAP3K7,,,,,,GCH1,TOPBP1,,TICAM1,,,,,,,,ARHGAP33,,,
NPLOC4,,,,,ITGA4,,,,,,ASAH1,LIG1,,TPM1,,,,,,,,CORO2B,,,
EP400,,,,,IGKJ1,,,,,,TFEC,MAP3K7,,UHRF1,,,,,,,,C10orf90,,,
PPP1R15B,,,,,IGKV4-1,,,,,,MAP4K2,MARCHF6,,BRAF,,,,,,,,UXT,,,
TREM2,,,,,IL20,,,,,,LYPD1,TMBIM4,,MDK,,,,,,,,HOOK3,,,
TREML4,,,,,POU2AF1,,,,,,ZAP70,SGK1,,STAT5B,,,,,,,,IQGAP2,,,
MAPK14,,,,,SMARCA5,,,,,,ABHD2,FAAP24,,CTBP1,,,,,,,,ARPC4,,,
RELA,,,,,SCAP,,,,,,TNFSF10,SMARCA5,,RPTOR,,,,,,,,CEP95,,,
SERPINB9,,,,,JAM3,,,,,,RAD21L1,ALB,,SMILR,,,,,,,,ATF5,,,
IFNG,,,,,H2BC4,,,,,,MIR493,GPR37L1,,MCC,,,,,,,,CLTA,,,
IL26,,,,,ARG1,,,,,,MIR337,SELENOK,,BMPR1B,,,,,,,,TCTN2,,,
IL22,,,,,RELB,,,,,,MIR433,SCAP,,TRIB1,,,,,,,,ARPC3,,,
CD200R1,,,,,PPBP,,,,,,GPX7,WIPI2,,B4GALT1,,,,,,,,JAKMIP1,,,
ERCC1,,,,,TXK,,,,,,MIR370,SHISA5,,CTBP2,,,,,,,,NR1I2,,,
SMARCA4,,,,,TRIM72,,,,,,FXN,BBC3,,ANXA1,,,,,,,,CCP110,,,
DNMT3A,,,,,IL17B,,,,,,NOP53,MDM2,,RARRES1,,,,,,,,ABI1,,,
MRE11,,,,,SETD2,,,,,,LCOR,FTO,,KRT4,,,,,,,,PARD6A,,,
BST1,,,,,TRIM58,,,,,,WRNIP1,CIP2A,,WNT11,,,,,,,,ENKD1,,,
IGF1,,,,,KLRF1,,,,,,OR4N2,RELB,,FOLR2,,,,,,,,NISCH,,,
EMILIN1,,,,,CXCR5,,,,,,SLC12A6,PDGFRA,,PRKCQ,,,,,,,,CTTNBP2,,,
AXIN2,,,,,CLEC2A,,,,,,SIRT2,LARS1,,CEACAM6,,,,,,,,PPP1CC,,,
TRIM22,,,,,SYK,,,,,,IGKV5-2,SETD1A,,BRICD5,,,,,,,,DNAH1,,,
FXR1,,,,,ATAD3A,,,,,,MAP3K20,DNAJB2,,INPPL1,,,,,,,,TBCA,,,
APOH,,,,,EXO1,,,,,,IGKV1-5,MST1,,FOXP1,,,,,,,,PTPN23,,,
UCN,,,,,MS4A1,,,,,,NR3C1,NEIL3,,CTC1,,,,,,,,PCM1,,,
CD81,,,,,IGKV2-40,,,,,,SERPINB6,UBXN4,,HBEGF,,,,,,,,MPP2,,,
UNC93B1,,,,,IGKV1D-39,,,,,,IGKV1-6,RHBDD1,,SPARC,,,,,,,,TCTN1,,,
DDX11,,,,,IGKV1D-37,,,,,,IGKV3-7,PRKN,,PTGER2,,,,,,,,SYNM,,,
RASGRP4,,,,,IGKV1D-33,,,,,,IGKV1-8,SETD2,,SMAD3,,,,,,,,FGD1,,,
MUC1,,,,,IGKV2D-30,,,,,,IGKV1-9,PACRG,,SRPK2,,,,,,,,EML1,,,
PLCG2,,,,,IGKV2D-29,,,,,,IGKV3-11,RNF145,,GUCY2C,,,,,,,,TENM1,,,
NR1H3,,,,,IGKV2D-28,,,,,,IGKV1-12,ERO1A,,SYF2,,,,,,,,DYNC1I1,,,
KLRB1,,,,,IGKV2D-26,,,,,,IGKV3-15,CD2AP,,FZD7,,,,,,,,KIF26A,,,
LDLR,,,,,IGKV2D-24,,,,,,IGKV1-16,PRDM9,,TNFSF12,,,,,,,,MARK4,,,
TOP2B,,,,,IGKV6D-21,,,,,,IGKV1-17,GCN1,,ITGB1,,,,,,,,B9D1,,,
GBP5,,,,,IGKV3D-20,,,,,,IGKV3-20,PSMC6,,KMT2D,,,,,,,,KANK3,,,
TIRAP,,,,,IGKV6D-41,,,,,,IGKV6-21,TERB1,,PTPN11,,,,,,,,ANK1,,,
KMT5B,,,,,IGKV1D-17,,,,,,IGKV2-24,RPAP2,,WNT1,,,,,,,,CDC42EP4,,,
GRN,,,,,IGKV1D-16,,,,,,IGKV1-27,REV3L,,MEF2C,,,,,,,,RSPH4A,,,
DPF2,,,,,IGKV3D-15,,,,,,EHD1,MNDA,,NOG,,,,,,,,SPTBN4,,,
KAT7,,,,,IGKV1D-13,,,,,,IGKV2-28,RRAGD,,PDGFC,,,,,,,,TSG101,,,
RNF169,,,,,IL31RA,,,,,,IGKV2-30,PXN,,PLG,,,,,,,,DNAH2,,,
MED1,,,,,IGKV1D-12,,,,,,IGKV1-33,SRD5A1,,MAZ,,,,,,,,PLS1,,,
RNFT1,,,,,IGKV3D-11,,,,,,IGKV1-37,BAK1,,TMEM196,,,,,,,,ARPC1A,,,
SENP3,,,,,IGKV1D-42,,,,,,IGKV1-39,ZNF432,,HCLS1,,,,,,,,ARPC1B,,,
VIL1,,,,,IGKV1D-43,,,,,,BPIFC,EEPD1,,VEGFA,,,,,,,,PSKH1,,,
IL12A,,,,,IGKV1D-8,,,,,,PPP2R5B,CDC5L,,PDPN,,,,,,,,HAUS3,,,
VAMP8,,,,,UBA7,,,,,,PKN2,ZFP36L1,,APLNR,,,,,,,,BUD31,,,
TARBP2,,,,,IL37,,,,,,IL4I1,CCND1,,MAP3K7,,,,,,,,CAP1,,,
FFAR3,,,,,TNFSF18,,,,,,PLCG1,SCN2A,,ZNF609,,,,,,,,TLN1,,,
FFAR2,,,,,CD86,,,,,,DNAJB14,IER5,,ITGA4,,,,,,,,DDX3X,,,
MAP2K6,,,,,IKBKE,,,,,,MAJIN,FH,,SHOX2,,,,,,,,DCUN1D5,,,
TAFA3,,,,,TRIM23,,,,,,DCAF11,BDKRB2,,RBPMS2,,,,,,,,ODF2,,,
DNAJB1,,,,,IGHV1OR15-9,,,,,,BATF2,TEX264,,ROBO1,,,,,,,,PIERCE2,,,
EIF4E2,,,,,IGHV3OR15-7,,,,,,ABCD3,ATAD3A,,SLIT3,,,,,,,,FBF1,,,
WFDC1,,,,,C1QBP,,,,,,NCK2,EIF2AK3,,SGK1,,,,,,,,DYNC2H1,,,
TAF12,,,,,PARP9,,,,,,GPLD1,GRM2,,STAMBP,,,,,,,,TACC1,,,
MEAK7,,,,,DTX3L,,,,,,OR52R1,CITED2,,BTG4,,,,,,,,MICAL1,,,
EPRS1,,,,,STMP1,,,,,,OR51G1,PARP8,,GJA1,,,,,,,,SBDS,,,
SLC15A4,,,,,CLEC4A,,,,,,OR51A2,AGAP3,,TAFA1,,,,,,,,PLK4,,,
IL18RAP,,,,,TRPM4,,,,,,NFKBIB,EXO1,,GPR37L1,,,,,,,,SNX10,,,
CASP6,,,,,IRAK4,,,,,,HBB,ATG7,,SELENOK,,,,,,,,CARMIL2,,,
SMARCD1,,,,,CCR5,,,,,,VRK3,PPP1R15A,,PHF7,,,,,,,,SORBS1,,,
ETS1,,,,,EPHB6,,,,,,GNAI1,PAXIP1,,ARG1,,,,,,,,RP1,,,
NLRP12,,,,,PVR,,,,,,TMEM107,BECN2,,MDM2,,,,,,,,XRCC2,,,
DNASE1,,,,,BCL3,,,,,,BTNL8,MAP1LC3C,,WDR6,,,,,,,,CORO1A,,,
MEFV,,,,,KRT6A,,,,,,OR51B4,APC,,NACC1,,,,,,,,PFN1,,,
TLR2,,,,,TRAF2,,,,,,OR51B6,MCM7,,DEAF1,,,,,,,,WDR35,,,
SFRP2,,,,,IL1R2,,,,,,OR51Q1,TNFAIP3,,FTO,,,,,,,,MARVELD1,,,
NAGK,,,,,MR1,,,,,,OR52D1,STK33,,ACVR1C,,,,,,,,GBP1,,,
BCL7A,,,,,CCL28,,,,,,UBQLN3,SESN1,,SHANK2,,,,,,,,RND1,,,
TP53,,,,,SPRR2A,,,,,,AURKB,UPF1,,ENPP3,,,,,,,,TUBGCP4,,,
GPX1,,,,,TRGV11,,,,,,OR52B6,UBA7,,SHCBP1,,,,,,,,KIF1C,,,
NUDT16L1,,,,,TRGV10,,,,,,TRIM6,TRAIP,,PDGFRA,,,,,,,,MPHOSPH9,,,
ARID2,,,,,IFNLR1,,,,,,PTPN1,PMS2,,HOXD13,,,,,,,,FGR,,,
GPER1,,,,,N4BP1,,,,,,NPAS2,NPEPPS,,TFAP2E,,,,,,,,CDC42BPB,,,
CDC37,,,,,CD3G,,,,,,SMC1A,RAD51AP1,,DNAJA2,,,,,,,,DNMBP,,,
CRY1,,,,,CLPB,,,,,,GNGT1,WNT4,,NUP62,,,,,,,,PALLD,,,
NLRX1,,,,,CRCP,,,,,,SRC,PALB2,,DNAJB2,,,,,,,,MAP1A,,,
USP19,,,,,FAU,,,,,,LIFR,CASR,,VEGFC,,,,,,,,DEF6,,,
STAT3,,,,,DCST1,,,,,,FBXO17,IKBKE,,IRS1,,,,,,,,KATNIP,,,
NFKBIZ,,,,,DPP8,,,,,,TDP2,FAM162A,,COL4A3,,,,,,,,CTNNA2,,,
CASP8,,,,,ADAM15,,,,,,SOCS2,ZDHHC16,,MAGI2,,,,,,,,LRGUK,,,
PHF13,,,,,IRGM,,,,,,BCAR3,TSC2,,AGAP2,,,,,,,,DCDC1,,,
HCFC2,,,,,C1S,,,,,,MYOZ1,C1QBP,,CDH5,,,,,,,,BLOC1S2,,,
OTULIN,,,,,TRIM64B,,,,,,PFAS,CEBPA,,DNMT1,,,,,,,,PLEKHN1,,,
ZNF385A,,,,,TRIM49D1,,,,,,TBC1D7,PARP9,,GLMN,,,,,,,,PKD2L1,,,
ZDHHC3,,,,,TRIM49D2,,,,,,FHL2,SHLD3,,WWC1,,,,,,,,ARL3,,,
HTRA2,,,,,TRIM49C,,,,,,OR56B1,DERL2,,PLAC8,,,,,,,,TESK1,,,
BRCA1,,,,,TRIM64,,,,,,OR52E6,DELE1,,MNDA,,,,,,,,CFAP77,,,
F2,,,,,OTUD7B,,,,,,CST11,PRKAG2,,OSMR,,,,,,,,HEPACAM2,,,
